benchmark,config,norm_time,total_time,sha256sum,result,status
1472.6.smt2,wpass-5555,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1472.6.smt2,wpass-6666,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1472.6.smt2,wpass-7777,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1472.6.smt2,wpass-8888,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1472.6.smt2,wpass-9999,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1472.7.smt2,wpass-1010,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-1111,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-2222,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-3333,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-4444,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-5555,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-6666,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-7777,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-8888,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.7.smt2,wpass-9999,0.0,0.01,ca93587757b743b4d8ddf00a8cc9bf7089f83b098d5c8d95a3cce5b864121b86,unsat,ok
1472.8.smt2,wpass-1010,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-1111,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-2222,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-3333,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-4444,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-5555,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-6666,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-7777,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-8888,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.8.smt2,wpass-9999,0.0,0.01,eed4956bb586c2c40c626ccde366d938fd53ca372b83cbfa3179820ca378e4bc,unsat,ok
1472.9.smt2,wpass-1010,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-1111,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-2222,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-3333,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-4444,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-5555,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-6666,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-7777,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-8888,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1472.9.smt2,wpass-9999,0.0,0.01,7d340b90fcf21abd6629b94c322be92a07c5ccd81d478153f0e65371e6535fd4,unsat,ok
1473.0.smt2,wpass-1010,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-1111,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-2222,0.001,0.24,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-3333,0.001,0.24,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-4444,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-5555,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-6666,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-7777,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-8888,0.001,0.23,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1473.0.smt2,wpass-9999,0.001,0.24,8d5ccdc6342796349a72d501169de48e35f89627a1bc2a002493fde1d489e354,unsat,ok
1474.0.smt2,wpass-1010,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-1111,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-2222,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-3333,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-4444,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-5555,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-6666,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-7777,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-8888,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.0.smt2,wpass-9999,0.0,0.01,2db04e49f47a261ea322868233e51db1c92b8a71e294c6f10805aefa67433abc,unsat,ok
1474.1.smt2,wpass-1010,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-1111,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-2222,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-3333,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-4444,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-5555,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-6666,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-7777,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-8888,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.1.smt2,wpass-9999,0.0,0.01,1061df3a20e98347fad05b9923379cb4f4f962353489389c65fc70965fe0d6df,unsat,ok
1474.2.smt2,wpass-1010,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-1111,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-2222,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-3333,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-4444,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-5555,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-6666,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-7777,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-8888,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.2.smt2,wpass-9999,0.0,0.02,486920768897888bfcc0b5e3e22a56d96d96250954f6a10a3054e52af19e5fb4,unsat,ok
1474.3.smt2,wpass-1010,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-1111,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-2222,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-3333,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-4444,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-5555,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-6666,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-7777,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-8888,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1474.3.smt2,wpass-9999,0.0,0.02,566deb2b39191710a9fadeec0afd70755b516656dc367e42e883dcf7e2f33c85,unsat,ok
1475.0.smt2,wpass-1010,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-1111,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-2222,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-3333,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-4444,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-5555,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-6666,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-7777,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-8888,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.0.smt2,wpass-9999,0.0,0.02,e14a3cf9c9e76c8737c703e5d9143eda26db769fe590f5a2e92e712ae895e0a0,unsat,ok
1475.1.smt2,wpass-1010,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-1111,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-2222,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-3333,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-4444,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-5555,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-6666,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-7777,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-8888,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.1.smt2,wpass-9999,0.0,0.02,fddf19e76985b72a0a7c44ca8b9dacdfabe38fdae3f0bf9b793d39982f54d69a,unsat,ok
1475.2.smt2,wpass-1010,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-1111,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-2222,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-3333,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-4444,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-5555,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-6666,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-7777,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-8888,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.2.smt2,wpass-9999,0.001,0.02,b7e23122e5c63f66f969977afbd7f873b6a33fee167d3b52193ce0d67cdb950f,unsat,ok
1475.3.smt2,wpass-1010,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-1111,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-2222,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-3333,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-4444,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-5555,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-6666,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-7777,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-8888,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1475.3.smt2,wpass-9999,0.001,0.02,ab34baa2689278acf86a3e67220155587e7f4ccc229619775ad3a9ee6b028e48,unsat,ok
1477.0.smt2,wpass-1010,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-1111,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-2222,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-3333,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-4444,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-5555,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-6666,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-7777,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-8888,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.0.smt2,wpass-9999,0.0,0.02,a05f64d321459143df01081e9ac5894680d50ca6d73f899c2964c7ee44d4761b,unsat,ok
1477.1.smt2,wpass-1010,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-1111,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-2222,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-3333,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-4444,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-5555,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-6666,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-7777,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-8888,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.1.smt2,wpass-9999,0.0,0.01,45f38aeab57c01e0cced6995d94451a88523af72586f29772f60d52d0ef3f054,unsat,ok
1477.2.smt2,wpass-1010,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-1111,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-2222,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-3333,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-4444,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-5555,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-6666,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-7777,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-8888,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.2.smt2,wpass-9999,0.0,0.01,3455b4bce91676e06699b176d3f2f9f2a0e23234c6ca157bbdab0c88c17c1993,unsat,ok
1477.3.smt2,wpass-1010,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-1111,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-2222,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-3333,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-4444,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-5555,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-6666,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-7777,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-8888,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.3.smt2,wpass-9999,0.0,0.01,e34a3ef90bc0e1e125bf61733577e323fc6f10bb9b7fa50d67f4b582cb9c3a48,unsat,ok
1477.4.smt2,wpass-1010,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-1111,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-2222,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-3333,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-4444,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-5555,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-6666,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-7777,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-8888,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.4.smt2,wpass-9999,0.0,0.01,16dd3ab986553c0ad6348b858cc79948634c93d849148b1fd24d329730708a5f,unsat,ok
1477.5.smt2,wpass-1010,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-1111,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-2222,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-3333,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-4444,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-5555,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-6666,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-7777,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-8888,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.5.smt2,wpass-9999,0.0,0.01,db741339b167adb49a4710e94eca714e6f01666d8bd45afb50d3993289e82aaa,unsat,ok
1477.6.smt2,wpass-1010,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1477.6.smt2,wpass-1111,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1477.6.smt2,wpass-2222,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1477.6.smt2,wpass-3333,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1477.6.smt2,wpass-4444,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
1477.6.smt2,wpass-5555,0.0,0.01,cf6128537bb8d523a5c008cacdf8e68f7d48461c2d44314331cc2f2ad0f93db2,unsat,ok
